Pair,EntryTime,ExitTime,EntryPrice,ExitPrice,R,DurationBars,BTC_OK,VolExpansion,FailedBounce,Rejection,LiquidationOverride,MaxFavorableR,MaxAdverseR
B-IOTAUSDT,1626152400000,1626157800000,0.783,0.7909106770133368,-1.00,6,1,0,0,0,1,0.76,1.47
B-IOTAUSDT,1630503900000,1630504800000,1.1091,1.1131412194974422,-1.00,1,1,0,1,1,0,3.29,1.63
B-IOTAUSDT,1635248700000,1635273000000,1.4047,1.4178474583664673,-1.00,27,1,0,0,0,1,2.53,1.08
B-IOTAUSDT,1635603300000,1635607800000,1.2547,1.2769515035353982,-1.00,5,1,0,0,1,1,0.50,1.11
B-IOTAUSDT,1637056800000,1637071200000,1.1317,1.2401696536809605,-1.00,16,1,0,0,0,1,0.04,1.06
B-IOTAUSDT,1640644200000,1640660400000,1.3805,1.3220639912835825,5.25,18,1,0,0,0,1,3.51,0.46
B-IOTAUSDT,1646829000000,1646839800000,0.7328,0.7428336852044121,-1.00,12,1,0,0,0,1,0.46,1.06
B-IOTAUSDT,1647696600000,1647700200000,0.7404,0.7492462686633339,-1.00,4,1,0,0,1,1,0.08,1.09
B-IOTAUSDT,1652062500000,1652093100000,0.454,0.4232421601960104,4.50,34,1,0,0,0,1,3.09,0.67
B-IOTAUSDT,1664110800000,1664125200000,0.2783,0.27279019535174565,5.25,16,1,0,0,0,1,3.27,0.44
B-IOTAUSDT,1668940200000,1668942900000,0.2239,0.22640908815124292,-1.00,3,1,0,0,0,1,0.08,1.08
B-IOTAUSDT,1668966300000,1668988800000,0.2209,0.21098282975761679,4.50,25,1,0,0,1,1,3.57,0.09
B-IOTAUSDT,1673137800000,1673208000000,0.1781,0.18047306350971773,-1.00,78,1,0,0,0,1,0.46,1.22
B-IOTAUSDT,1676205000000,1676212200000,0.2328,0.23423767852381785,-1.00,8,1,0,0,0,1,0.70,1.95
B-IOTAUSDT,1685323800000,1685337300000,0.2004,0.2024762123132769,-1.00,15,1,0,0,0,1,0.58,1.01
B-IOTAUSDT,1685340000000,1685342700000,0.2023,0.20374061166016663,-1.00,3,1,0,0,0,1,0.28,1.39
B-IOTAUSDT,1690776000000,1690811100000,0.1751,0.17300245741596054,4.50,39,1,0,0,1,1,3.15,0.00
B-IOTAUSDT,1692025200000,1692027000000,0.1694,0.17018407479181613,-1.00,2,1,0,0,1,1,0.00,1.28
B-IOTAUSDT,1692216900000,1692307800000,0.1559,0.14416957299204994,5.25,101,1,0,0,0,1,6.11,0.51
B-IOTAUSDT,1694013300000,1694014200000,0.1702,0.17018835780816846,-1.00,1,1,0,1,1,0,0.00,0.00
B-IOTAUSDT,1696182300000,1696187700000,0.1532,0.15448004446458552,-1.00,6,1,0,0,0,1,0.08,1.02
B-IOTAUSDT,1697367600000,1697369400000,0.1456,0.14618590875567883,-1.00,2,1,0,0,0,1,0.51,1.88
B-IOTAUSDT,1701440100000,1701463500000,0.2269,0.23123706053091628,-1.00,26,1,0,0,0,1,0.90,1.50
B-IOTAUSDT,1710078300000,1710090000000,0.3443,0.3498137595949911,-1.00,13,1,0,0,0,1,1.45,1.07
B-IOTAUSDT,1712942100000,1713037500000,0.2787,0.22612218287438585,5.25,106,1,0,0,0,1,3.69,0.14
B-IOTAUSDT,1717425000000,1717506900000,0.2158,0.21781639325849686,-1.00,91,1,0,0,0,1,1.24,1.49
B-IOTAUSDT,1718586900000,1718607600000,0.1886,0.18035785061004495,5.25,23,1,0,0,0,1,3.64,0.04
B-IOTAUSDT,1720054800000,1720098900000,0.1608,0.1507719356770683,3.00,49,1,0,0,0,1,3.23,0.15
B-IOTAUSDT,1722780000000,1722792600000,0.1334,0.12497108148786715,5.25,14,1,0,0,0,1,3.45,0.14
B-IOTAUSDT,1731171600000,1731178800000,0.12,0.12224452793844272,-1.00,8,1,0,0,0,1,0.31,1.20
B-IOTAUSDT,1731302100000,1731342600000,0.1363,0.14126391204572472,-1.00,45,1,0,0,0,1,0.73,1.07
B-IOTAUSDT,1731841200000,1731911400000,0.1619,0.16563336124059402,-1.00,78,1,0,0,0,1,2.76,1.37
B-IOTAUSDT,1738450800000,1738454400000,0.2765,0.2819940419206098,-1.00,4,1,0,0,0,1,0.27,1.11
B-IOTAUSDT,1740358800000,1740384900000,0.2238,0.21198404383981467,5.25,29,1,0,0,1,1,3.28,0.25
B-IOTAUSDT,1743945300000,1743960600000,0.1586,0.15141413046082963,3.00,17,1,0,0,0,1,3.13,0.29
B-IOTAUSDT,1745716500000,1745757900000,0.2089,0.21374730585449525,-1.00,46,1,0,0,0,1,1.28,1.51
B-IOTAUSDT,1758446100000,1758508200000,0.1843,0.1778201624505641,5.25,69,1,0,0,0,1,3.52,0.88
B-IOTAUSDT,1762092900000,1762126200000,0.1397,0.1418580812155241,-1.00,37,1,0,0,0,1,0.93,1.02
B-IOTAUSDT,1765706400000,1765722600000,0.0987,0.09677468399891316,5.25,18,1,0,0,0,1,3.27,0.47
B-IOTAUSDT,1765731600000,1765788300000,0.0961,0.09260063747570474,5.25,63,1,0,0,0,1,3.51,0.34
B-IOTAUSDT,1767794400000,1767855600000,0.1078,0.10189883270700802,3.00,68,1,0,0,0,1,3.10,0.66
B-IOTAUSDT,1768696200000,1768741200000,0.0956,0.09230969756730896,5.25,50,1,0,0,0,1,3.01,0.18
B-XMRUSDT,1554170400000,1554179400000,60.31,61.437255484012915,-1.00,10,1,0,0,0,1,1.28,2.48
B-XMRUSDT,1555347600000,1555358400000,65.8,63.80441407886245,3.00,12,1,0,0,0,1,3.80,0.17
B-XMRUSDT,1557458100000,1557461700000,65.27,65.9905431402113,-1.00,4,1,0,0,0,1,0.31,1.26
B-XMRUSDT,1561518900000,1561521600000,111.1,106.61351843627708,5.25,3,1,0,0,0,1,3.40,0.17
B-XMRUSDT,1571159700000,1571196600000,52.14,52.731966325205285,-1.00,41,1,0,1,0,1,0.83,1.39
B-XMRUSDT,1571997600000,1571999400000,52.68,53.28597019427832,-1.00,2,1,0,0,0,1,0.02,1.02
B-XMRUSDT,1573463700000,1573480800000,61.22,61.99350724202916,-1.00,19,1,0,0,0,1,0.47,1.15
B-XMRUSDT,1574316000000,1574325000000,58.08,57.31168601202784,5.25,10,1,0,0,0,1,3.08,0.00
B-XMRUSDT,1574348400000,1574430300000,54.19,49.361052981419135,5.25,91,1,0,0,0,1,3.19,0.47
B-XMRUSDT,1576609200000,1576614600000,46.23,45.02847682634677,3.00,6,1,0,0,0,1,3.05,0.00
B-XMRUSDT,1577971800000,1577988000000,45.71,44.359913533256616,5.25,18,1,0,0,0,1,3.04,0.64
B-XMRUSDT,1578922200000,1578931200000,56.85,57.81927804812571,-1.00,10,1,0,0,0,1,0.20,1.06
B-XMRUSDT,1581778800000,1581781500000,96.48,95.20100728090199,5.25,3,1,0,0,0,1,10.91,0.47
B-XMRUSDT,1583603100000,1583671500000,66.19,63.480870913856606,5.25,76,1,0,0,0,1,4.14,0.08
B-XMRUSDT,1583946000000,1583954100000,52.72,54.199973628149245,-1.00,9,1,0,0,0,1,1.18,1.03
B-XMRUSDT,1583962200000,1583965800000,53.56,54.086975299647754,-1.00,4,1,0,0,0,1,0.97,1.42
B-XMRUSDT,1583985600000,1583988300000,50.03,51.05976401389344,-1.00,3,1,0,0,0,1,0.11,1.90
B-XMRUSDT,1583993700000,1584009000000,50.03,45.25905870912379,5.25,17,1,0,0,0,1,4.75,0.00
B-XMRUSDT,1594209600000,1594215000000,66.17,66.76492731066536,-1.00,6,1,0,0,0,1,0.81,1.53
B-XMRUSDT,1600604100000,1600674300000,93.06,94.5056070557179,-1.00,78,1,0,0,0,1,1.79,1.00
B-XMRUSDT,1602370800000,1602396900000,116.23,117.09608476904674,-1.00,29,1,0,0,0,1,0.97,1.04
B-XMRUSDT,1606137300000,1606140000000,124.47,126.4410758273779,-1.00,3,1,0,0,0,1,0.09,1.02
B-XMRUSDT,1610195400000,1610216100000,142.84,146.47966718512592,-1.00,23,1,0,0,0,1,0.39,1.04
B-XMRUSDT,1610277300000,1610283600000,151.33,160.46992509276984,-1.00,7,1,0,0,0,1,0.27,1.18
B-XMRUSDT,1618650900000,1618669800000,355.68,363.66856282167896,-1.00,21,1,0,0,0,1,1.11,1.17
B-XMRUSDT,1638499500000,1638513900000,237.3,242.33064871619644,-1.00,16,1,0,0,0,1,0.10,1.17
B-XMRUSDT,1642714200000,1642735800000,197,180.24032804443542,5.25,24,1,0,0,0,1,3.03,0.00
B-XMRUSDT,1649664900000,1649727000000,231.4,242.0487478365508,-1.00,69,1,0,0,0,1,1.52,1.16
B-XMRUSDT,1668933000000,1668980700000,132.9,129.2428468136434,3.00,53,1,0,0,0,1,3.45,0.90
B-XMRUSDT,1685920500000,1685942100000,148.3,146.53963693282384,5.25,24,1,0,0,0,1,3.07,0.34
B-XMRUSDT,1692216900000,1692305100000,154.1,148.6187699427725,5.25,98,1,0,0,0,1,3.07,0.38
B-XMRUSDT,1698531300000,1698584400000,161.8,162.8150507167226,-1.00,59,1,0,0,0,1,1.87,1.18
B-DASHUSDT,1554176700000,1554179400000,111.98,114.6456031616162,-1.00,3,1,0,0,0,1,0.03,1.62
B-DASHUSDT,1557518400000,1557530100000,112.56,113.14650187172944,-1.00,13,1,0,0,0,1,2.51,1.33
B-DASHUSDT,1557572400000,1557593100000,118.65,121.69944479470362,-1.00,23,1,0,0,1,1,0.23,1.02
B-DASHUSDT,1568222100000,1568295900000,82.34,83.52499609961436,-1.00,82,1,0,0,0,1,0.85,1.05
B-DASHUSDT,1568635200000,1568652300000,89.38,90.74809348282841,-1.00,19,1,0,0,1,1,1.10,2.51
B-DASHUSDT,1571644800000,1571654700000,69.18,69.53081198007489,-1.00,11,1,0,0,1,1,0.77,1.57
B-DASHUSDT,1571979600000,1571982300000,62.36,62.78964448663912,-1.00,3,1,0,0,0,1,0.00,1.21
B-DASHUSDT,1574324100000,1574330400000,63.02,61.949845169438504,3.00,7,1,0,0,0,1,3.06,0.00
B-DASHUSDT,1579017600000,1579045500000,83.38,88.73695679507833,-1.00,31,1,0,0,0,1,0.90,1.22
B-DASHUSDT,1580812200000,1580880600000,108.8,111.97345928533669,-1.00,76,1,0,0,1,1,0.09,1.20
B-DASHUSDT,1581781500000,1581866100000,126.04,111.5581383586919,5.25,94,1,0,0,0,1,3.06,0.37
B-DASHUSDT,1583584200000,1583600400000,92.18,89.34051299256204,3.00,18,1,0,0,0,1,3.65,0.70
B-DASHUSDT,1583625600000,1583678700000,86.67,81.6080821557318,4.50,59,1,0,0,0,1,3.15,0.41
B-DASHUSDT,1583947800000,1583951400000,69.35,70.80512216298932,-1.00,4,1,0,0,0,1,1.54,1.21
B-DASHUSDT,1584008100000,1584009900000,60.45,53.467516885496906,5.25,2,1,0,0,0,1,4.49,0.00
B-DASHUSDT,1591824600000,1591829100000,77.51,78.11957877683983,-1.00,5,1,0,0,0,1,0.00,1.21
B-DASHUSDT,1595765700000,1595781000000,74.68,75.2319684424137,-1.00,17,1,0,0,0,1,0.80,1.14
B-DASHUSDT,1596276900000,1596296700000,84.74,86.64838961932647,-1.00,22,1,0,0,0,1,0.42,1.03
B-DASHUSDT,1596664800000,1596711600000,91.76,93.5217839952508,-1.00,52,1,0,0,0,1,0.94,1.78
B-DASHUSDT,1601919900000,1601932500000,66.1,66.51726749003437,-1.00,14,1,0,0,0,1,0.46,1.05
B-DASHUSDT,1603077300000,1603100700000,66.47,66.80446819918815,-1.00,26,1,0,0,0,1,1.02,1.14
B-DASHUSDT,1606137300000,1606166100000,90.71,93.30668238140602,-1.00,32,1,0,0,0,1,0.54,1.26
B-DASHUSDT,1608174900000,1608189300000,103.4,105.49242414015055,-1.00,16,1,0,0,0,1,0.33,1.16
B-DASHUSDT,1608423300000,1608450300000,106.62,108.47488620075863,-1.00,30,1,0,1,0,1,1.26,1.42
B-DASHUSDT,1620089100000,1620120600000,322.7,341.29145475485404,-1.00,35,1,0,0,0,1,0.38,1.02
B-DASHUSDT,1626618600000,1626703200000,116.36,119.21115465739236,-1.00,94,1,0,0,0,1,2.40,25.13
B-DASHUSDT,1630926900000,1630997100000,260.8,247.59298679093132,5.25,78,1,0,0,0,1,3.41,0.00
B-DASHUSDT,1632049200000,1632096900000,197.6,189.89192688093348,4.50,53,1,0,0,0,1,4.01,0.62
B-DASHUSDT,1641320100000,1641411900000,136.2,130.44490237299146,4.50,102,1,0,0,0,1,4.22,0.42
B-DASHUSDT,1642714200000,1642729500000,126.6,116.10091750601305,5.25,17,1,0,0,0,1,3.00,0.00
B-DASHUSDT,1642766400000,1642800600000,117.1,111.32621841730207,5.25,38,1,0,0,0,1,4.47,0.83
B-DASHUSDT,1663459200000,1663515900000,44.28,43.20315208164142,5.25,63,1,0,0,0,1,3.06,0.98
B-DASHUSDT,1667859300000,1667868300000,45.38,46.54739975737389,-1.00,10,1,0,0,0,1,0.15,1.03
B-DASHUSDT,1673137800000,1673145000000,45.91,46.34580690558304,-1.00,8,1,0,0,0,1,0.48,1.45
B-DASHUSDT,1673178300000,1673190000000,47.39,47.75363726775519,-1.00,13,1,0,0,0,1,0.58,1.04
B-DASHUSDT,1689207300000,1689229800000,33.31,33.53656719919552,-1.00,25,1,0,0,0,1,1.81,1.15
B-DASHUSDT,1692126000000,1692307800000,29.65,24.44066825631675,5.25,202,1,0,0,1,1,4.05,0.17
B-DASHUSDT,1701607500000,1701650700000,31.24,31.687911225327486,-1.00,48,1,0,0,0,1,0.49,1.18
B-DASHUSDT,1711457100000,1711463400000,39.02,37.834512689285674,3.00,7,1,0,0,0,1,3.69,0.08
B-DASHUSDT,1712842200000,1712869200000,36.58,37.148823569753226,-1.00,30,1,0,0,0,1,0.56,1.05
B-DASHUSDT,1712937600000,1712942100000,35.87,34.300720917205865,5.25,5,1,0,0,0,1,3.56,0.52
B-DASHUSDT,1712946600000,1732373100000,29.78,34.42865112600676,-1.00,21585,1,0,0,0,1,2.32,1.00
B-DASHUSDT,1733703300000,1733727600000,57.69,55.5912759585561,5.25,27,1,0,0,0,1,4.26,0.13
B-DASHUSDT,1738440000000,1738451700000,31.91,30.569077479762853,3.00,13,1,0,0,0,1,3.09,0.34
B-DASHUSDT,1740360600000,1740387600000,26.61,25.53495668815846,3.00,30,1,0,0,1,1,3.10,0.14
B-DASHUSDT,1745755200000,1745757900000,21.66,21.837757637590013,-1.00,3,1,0,0,1,1,1.07,1.18
B-DASHUSDT,1756518300000,1756522800000,22.35,22.622928391379492,-1.00,5,1,0,0,0,1,0.04,1.06
B-DASHUSDT,1758446100000,1758447900000,22.91,23.148143867310736,-1.00,2,1,0,0,0,1,0.29,1.05
B-DASHUSDT,1759879800000,1759889700000,29.92,30.6715002525087,-1.00,11,1,0,0,0,1,0.28,1.06
B-DASHUSDT,1760047200000,1760057100000,35.46,36.570089595249605,-1.00,11,1,0,0,0,1,0.76,1.42
B-DASHUSDT,1762140600000,1762172100000,85.39,89.6906669283656,-1.00,35,1,0,1,1,0,1.36,1.06
B-DASHUSDT,1766760300000,1766797200000,39.06,39.5796400478854,-1.00,41,1,0,0,0,1,0.94,1.02
B-ZECUSDT,1554077700000,1554079500000,58.32,58.97124487155031,-1.00,2,1,0,0,0,1,0.21,1.64
B-ZECUSDT,1557520200000,1557542700000,57.4,58.03327081945076,-1.00,25,1,0,0,0,1,0.63,1.23
B-ZECUSDT,1557572400000,1557585900000,60.38,61.91698374657565,-1.00,15,1,0,0,0,1,0.32,1.01
B-ZECUSDT,1561468500000,1561507200000,105.59,106.86198922332497,-1.00,43,1,0,1,0,1,1.81,2.52
B-ZECUSDT,1561581000000,1561591800000,108.21,115.84743345604204,-1.00,12,1,0,0,0,1,0.23,1.02
B-ZECUSDT,1565745300000,1565748900000,54.77,55.22977328309136,-1.00,4,1,0,0,1,1,1.67,4.35
B-ZECUSDT,1566684000000,1566686700000,49.74,50.034296725758324,-1.00,3,1,0,0,1,1,0.44,2.89
B-ZECUSDT,1566695700000,1566718200000,50.11,50.37035664362586,-1.00,25,1,0,0,0,1,1.77,1.11
B-ZECUSDT,1569260700000,1569323700000,44.45,45.18914873736647,-1.00,70,1,0,0,0,1,1.33,1.99
B-ZECUSDT,1569337200000,1569350700000,42.93,39.70858707194089,5.25,15,1,0,0,0,1,3.98,0.84
B-ZECUSDT,1574334000000,1574348400000,32.05,30.562233445708365,3.00,16,1,0,0,0,1,3.15,0.91
B-ZECUSDT,1577971800000,1577972700000,27.46,27.545163699310812,-1.00,1,1,0,0,0,1,0.70,1.17
B-ZECUSDT,1578579300000,1578672000000,31.47,32.03181988576221,-1.00,103,1,0,0,0,1,2.60,1.33
B-ZECUSDT,1579017600000,1579021200000,42.8,44.63560323833314,-1.00,4,1,0,0,1,1,0.99,1.19
B-ZECUSDT,1581781500000,1581866100000,68.19,58.85519497883125,4.50,94,1,0,0,0,1,3.03,0.25
B-ZECUSDT,1583625600000,1583647200000,50.14,48.528190261254785,5.25,24,1,0,0,0,1,3.52,0.24
B-ZECUSDT,1583669700000,1583671500000,48.74,47.6729479947243,5.25,2,1,0,0,0,1,3.23,0.11
B-ZECUSDT,1583937000000,1583950500000,39.6,37.41090271226896,5.25,15,1,0,0,0,1,3.14,0.59
B-ZECUSDT,1583976600000,1583993700000,39.31,37.02744506727101,5.25,19,1,0,0,0,1,3.11,0.03
B-ZECUSDT,1584007200000,1584009000000,34.76,32.019943480380356,5.25,2,1,0,0,0,1,5.24,0.01
B-ZECUSDT,1586106000000,1586132100000,32.34,32.78063236905965,-1.00,29,1,0,1,0,1,1.02,1.57
B-ZECUSDT,1586940300000,1586972700000,35.3,35.719976722309916,-1.00,36,1,0,0,0,1,1.29,1.24
B-ZECUSDT,1588981500000,1589068800000,46.76,44.46271922054162,5.25,97,1,0,0,1,1,3.84,0.97
B-ZECUSDT,1590749100000,1590760800000,46.22,46.90082301968959,-1.00,13,1,0,0,0,1,0.12,1.23
B-ZECUSDT,1590796800000,1590809400000,46.46,46.71614655331403,-1.00,14,1,0,0,0,1,0.98,1.56
B-ZECUSDT,1595240100000,1595293200000,57.7,58.41334841923615,-1.00,59,1,0,0,0,1,1.18,1.07
B-ZECUSDT,1606137300000,1606150800000,70.92,73.4923704172889,-1.00,15,1,0,0,0,1,0.20,1.41
B-ZECUSDT,1609962300000,1609989300000,62.55,65.13288740763983,-1.00,30,1,0,0,0,1,0.32,1.01
B-ZECUSDT,1610273700000,1610283600000,80.41,86.29688756942193,-1.00,11,1,0,0,0,1,0.80,1.11
B-ZECUSDT,1612863000000,1612881900000,101.21,104.31517131385357,-1.00,21,1,0,0,0,1,0.47,1.03
B-ZECUSDT,1612958400000,1613031300000,114.13,117.81199854323415,-1.00,76,1,0,0,0,1,2.11,1.57
B-ZECUSDT,1613995200000,1614068100000,144.56,118.0724450586996,3.00,81,1,0,0,0,1,3.01,0.43
B-ZECUSDT,1618650900000,1618679700000,283.9,291.14955565213774,-1.00,32,1,0,0,0,1,1.90,1.12
B-ZECUSDT,1624182300000,1624191300000,126.92,119.4778979329256,3.00,10,1,0,0,1,1,3.00,0.08
B-ZECUSDT,1630926900000,1631002500000,172.1,162.42603371698146,5.25,84,1,0,0,0,1,4.31,0.65
B-ZECUSDT,1632051900000,1632105000000,136.1,127.46056980225543,5.25,59,1,0,0,0,1,3.23,0.76
B-ZECUSDT,1634403600000,1634409900000,125.1,126.550791940283,-1.00,7,1,0,0,0,1,0.48,1.03
B-ZECUSDT,1635598800000,1635645600000,155.8,158.2746841261717,-1.00,52,1,0,0,0,1,2.51,1.29
B-ZECUSDT,1636378200000,1636382700000,164.7,166.1207616125663,-1.00,5,1,0,0,0,1,0.77,1.76
B-ZECUSDT,1642714200000,1642729500000,124.9,114.65218527282195,5.25,17,1,0,0,0,1,3.19,0.00
B-ZECUSDT,1642734000000,1642771800000,112.1,114.73110064021843,-1.00,42,1,0,0,1,1,1.71,1.03
B-ZECUSDT,1646681400000,1646690400000,107.2,109.89224791902036,-1.00,10,1,0,0,0,1,0.74,1.15
B-ZECUSDT,1659916800000,1659917700000,70.7,70.60085379321482,-1.00,1,1,0,1,1,0,0.00,0.00
B-ZECUSDT,1667859300000,1667930400000,50.4,45.248991240211055,5.25,79,1,0,0,0,1,3.03,0.82
B-ZECUSDT,1688044500000,1688090400000,29.76,30.272853891115343,-1.00,51,1,0,0,0,1,1.03,1.74
B-ZECUSDT,1689260400000,1689262200000,29.88,30.227321734440533,-1.00,2,1,0,0,0,1,0.12,2.25
B-ZECUSDT,1692216900000,1692307800000,26.12,22.72913335512961,5.25,101,1,0,0,0,1,3.91,0.89
B-ZECUSDT,1698066900000,1698079500000,26.08,26.331990616102882,-1.00,14,1,0,0,0,1,0.48,1.35
B-ZECUSDT,1702163700000,1702175400000,33.46,33.97019004928614,-1.00,13,1,0,0,0,1,0.84,1.31
B-ZECUSDT,1702791000000,1702817100000,29.71,30.06881159597426,-1.00,29,1,0,0,0,1,0.61,1.09
B-ZECUSDT,1709573400000,1709587800000,31.91,32.794098936099495,-1.00,16,1,0,0,0,1,1.26,1.01
B-ZECUSDT,1712942100000,1713038400000,24.73,20.090549489275745,5.25,107,1,0,0,0,1,4.07,0.28
B-ZECUSDT,1718579700000,1718581500000,22.71,22.8141966855227,-1.00,2,1,0,0,0,1,0.38,1.92
B-ZECUSDT,1719161100000,1719172800000,19.54,19.75366468812729,-1.00,13,1,0,0,0,1,0.09,1.17
B-ZECUSDT,1720079100000,1720098900000,19.67,18.831416443205168,5.25,22,1,0,0,1,1,3.68,0.86
B-ZECUSDT,1723403700000,1723415400000,39.65,41.06496588842435,-1.00,13,1,0,0,1,1,0.25,1.17
B-ZECUSDT,1724397300000,1724440500000,40.38,40.7265389703297,-1.00,48,1,0,1,1,0,1.96,3.26
B-ZECUSDT,1728506700000,1728508500000,28.76,29.036731903637733,-1.00,2,1,0,0,0,1,0.18,1.19
B-ZECUSDT,1728567000000,1728574200000,30.61,31.116561610535335,-1.00,8,1,0,0,0,1,0.34,1.28
B-ZECUSDT,1732572900000,1732574700000,47.5,48.50046311621357,-1.00,2,1,0,0,0,1,0.93,1.20
B-ZECUSDT,1733135400000,1733138100000,57.73,59.3197962112003,-1.00,3,1,0,0,0,1,0.30,1.00
B-ZECUSDT,1738462500000,1738474200000,37.95,38.95675918616454,-1.00,13,1,0,0,0,1,0.57,1.08
B-ZECUSDT,1739714400000,1739718000000,31.68,32.14387951747864,-1.00,4,1,0,0,0,1,0.50,1.08
B-ZECUSDT,1747847700000,1747856700000,40.93,42.03913678648054,-1.00,10,1,0,0,0,1,0.12,1.04
B-ZECUSDT,1756633500000,1756665900000,40.13,40.522487746777244,-1.00,36,1,0,0,0,1,0.46,1.35
B-ZECUSDT,1757157300000,1757162700000,42.14,42.636902050495905,-1.00,6,1,0,0,0,1,0.54,1.11
B-ZECUSDT,1757754900000,1757756700000,49.55,49.89425339757445,-1.00,2,1,0,0,0,1,0.23,4.21
B-ZECUSDT,1759147200000,1759150800000,68.02,64.24693672235294,3.00,4,1,0,0,0,1,4.06,0.34
B-ZECUSDT,1759225500000,1759240800000,64.35,68.7661054884771,-1.00,17,1,0,0,0,1,0.10,1.07
B-ZECUSDT,1767793500000,1767844800000,480.86,455.34024846643035,4.50,57,1,0,0,0,1,3.75,0.67
B-ZECUSDT,1768698000000,1768726800000,393.65,401.24525272724384,-1.00,32,1,0,0,0,1,0.27,1.01
B-NEOUSDT,1515869100000,1515941100000,141.31,150.67840352230272,-1.00,80,1,0,0,0,1,0.99,1.14
B-NEOUSDT,1521327600000,1521339300000,61.167,57.377857638675486,3.00,13,1,0,0,0,1,3.00,0.10
B-NEOUSDT,1525971600000,1525997700000,73.578,67.87901209334949,4.50,29,1,0,0,0,1,3.12,0.19
B-NEOUSDT,1528587900000,1528650000000,50.799,47.532640692325884,5.25,69,1,0,0,0,1,3.30,0.00
B-NEOUSDT,1530455400000,1530459900000,30.123,30.7753909260254,-1.00,5,1,0,0,0,1,0.50,1.57
B-NEOUSDT,1539141300000,1539219600000,18.179,17.560185277424186,5.25,87,1,0,0,0,1,5.38,1.00
B-NEOUSDT,1542537900000,1542560400000,12.52,12.6728995823175,-1.00,25,1,0,0,0,1,0.00,1.18
B-NEOUSDT,1542571200000,1542589200000,12.627,12.193199875540362,5.25,20,1,0,0,0,1,4.34,0.62
B-NEOUSDT,1542614400000,1542689100000,11.033,9.854582035741728,5.25,83,1,0,0,0,1,3.52,0.05
B-NEOUSDT,1545577200000,1545589800000,7.371,7.643751201324074,-1.00,14,1,0,1,1,1,0.21,1.04
B-NEOUSDT,1546725600000,1546786800000,7.682,7.837630692971621,-1.00,68,1,0,0,0,1,0.96,3.08
B-NEOUSDT,1548548100000,1548609300000,7.323,7.443217111978672,-1.00,68,1,0,0,0,1,1.47,1.36
B-NEOUSDT,1550310300000,1550377800000,8.038,8.21114666121224,-1.00,75,1,0,0,0,1,1.10,1.07
B-NEOUSDT,1553860800000,1553877900000,9.367,9.500292466239987,-1.00,19,1,0,0,0,1,0.04,1.52
B-NEOUSDT,1554119100000,1554165900000,10.039,10.140733599055757,-1.00,52,1,0,0,0,1,1.07,1.24
B-NEOUSDT,1556015400000,1556064000000,10.689,10.182907963898876,3.00,54,1,0,0,1,1,3.05,0.83
B-NEOUSDT,1556459100000,1556528400000,9.49,9.672660381803592,-1.00,77,1,0,0,0,1,1.42,1.92
B-NEOUSDT,1557378000000,1557458100000,8.879,8.400090752357315,5.25,89,1,0,0,0,1,3.42,0.13
B-NEOUSDT,1561161600000,1561166100000,13.852,14.075995566325584,-1.00,5,1,0,0,0,1,0.23,1.78
B-NEOUSDT,1563049800000,1563119100000,13.894,12.470188485169794,3.00,77,1,0,0,0,1,3.36,0.87
B-NEOUSDT,1568635200000,1568678400000,9.017,9.123485552782977,-1.00,48,1,0,0,0,1,1.31,1.93
B-NEOUSDT,1569247200000,1569249900000,8.895,8.97907327722085,-1.00,3,1,0,0,0,1,2.19,1.25
B-NEOUSDT,1569276000000,1569286800000,8.574,8.710223081493549,-1.00,12,1,0,0,0,1,0.47,1.08
B-NEOUSDT,1571126400000,1571136300000,7.461,7.521930672875192,-1.00,11,1,0,0,0,1,0.59,1.17
B-NEOUSDT,1571970600000,1572005700000,6.987,7.055998655779034,-1.00,39,1,0,0,1,1,2.19,1.41
B-NEOUSDT,1572075000000,1572130800000,8.659,9.008712655302839,-1.00,62,1,0,0,1,1,1.41,1.09
B-NEOUSDT,1583625600000,1583678700000,11.415,10.762981231654543,4.50,59,1,0,0,0,1,3.11,0.05
B-NEOUSDT,1583920800000,1583946000000,9.582,9.173489427157822,5.25,28,1,0,0,0,1,3.37,0.84
B-NEOUSDT,1583977500000,1583996400000,8.976,8.141247793349272,5.25,21,1,0,0,0,1,3.23,0.23
B-NEOUSDT,1584008100000,1584009900000,7.842,6.964084325225667,5.25,2,1,0,0,0,1,4.42,0.05
B-NEOUSDT,1588914000000,1588916700000,9.87,9.938458203223359,-1.00,3,1,0,0,0,1,1.20,1.18
B-NEOUSDT,1589987700000,1590070500000,10.147,9.643841944300265,5.25,92,1,0,0,0,1,3.14,0.33
B-NEOUSDT,1590868800000,1590877800000,10.779,10.994337018230944,-1.00,10,1,0,0,0,1,0.71,1.72
B-NEOUSDT,1595268000000,1595273400000,10.543,10.410518673300391,5.25,6,1,0,0,0,1,5.05,0.38
B-NEOUSDT,1596974400000,1597021200000,13.075,13.18554611997868,-1.00,52,1,0,0,0,1,2.85,1.49
B-NEOUSDT,1605909600000,1605916800000,16.336,16.508434558794285,-1.00,8,1,0,0,0,1,1.04,1.59
B-NEOUSDT,1606137300000,1606153500000,17.719,18.211556286364964,-1.00,18,1,0,0,0,1,0.29,1.58
B-NEOUSDT,1607416200000,1607476500000,17.011,15.952849762405375,5.25,67,1,0,0,0,1,3.01,0.31
